topper_brand,topper_model_series,topper_production_year_start,topper_production_year_end,fits_platform_id,confidence,fit_type,wrap_type,fit_notes,mounting_clamp_type,required_modifications,source_urls,verified_by,source_effective_date,has_custom_fit,has_skirted_sides,door_type,clamp_type_required,bed_size_class,model_id_alias,camera_compatible
SnugPro,UT PRO,,,FORD-F150-15-20-XC-LONGBE,90,OEM,,,,,data/sources/snugpro_2025-03-07.pdf,manufacturer,2025-03-07,,,,,,,True
SnugPro,XV,,,FORD-F150-09-14-DC-VBED,90,OEM,W,,,,data/sources/snugpro_2025-03-07.pdf,manufacturer,2025-03-07,,,,,,,True
SnugPro,XV,,,FORD-F150-09-14-RC-SHORTB,90,OEM,W,,,,data/sources/snugpro_2025-03-07.pdf,manufacturer,2025-03-07,,,,,,,True
SnugPro,XV,,,FORD-F150-09-14-DC-SHORTB,90,OEM,W,,,,data/sources/snugpro_2025-03-07.pdf,manufacturer,2025-03-07,,,,,,,True
SnugPro,UT PRO,,,FORD-F150-09-14-DC-LONGBE,90,OEM,,,,,data/sources/snugpro_2025-03-07.pdf,manufacturer,2025-03-07,,,,,,,True
SnugPro,XV,,,FORD-F250-23-24-RC-SHORTB,90,OEM,,,,,data/sources/snugpro_2025-03-07.pdf,manufacturer,2025-03-07,,,,,,,True
SnugPro,UT PRO,,,FORD-F250-23-24-RC-SHORTB,90,OEM,,,,,data/sources/snugpro_2025-03-07.pdf,manufacturer,2025-03-07,,,,,,,True
SnugPro,XV,,,FORD-F250-23-24-RC-LONGBE,90,OEM,,,,,data/sources/snugpro_2025-03-07.pdf,manufacturer,2025-03-07,,,,,,,True
SnugPro,UT PRO,,,FORD-F250-23-24-RC-LONGBE,90,OEM,,,,,data/sources/snugpro_2025-03-07.pdf,manufacturer,2025-03-07,,,,,,,True
SnugPro,XV,,,FORD-F250-17-22-RC-SHORTB,90,OEM,W,,,,data/sources/snugpro_2025-03-07.pdf,manufacturer,2025-03-07,,,,,,,True
SnugPro,UT PRO,,,FORD-F250-17-22-RC-SHORTB,90,OEM,,,,,data/sources/snugpro_2025-03-07.pdf,manufacturer,2025-03-07,,,,,,,True
SnugPro,XV,,,FORD-F250-17-22-RC-LONGBE,90,OEM,W,,,,data/sources/snugpro_2025-03-07.pdf,manufacturer,2025-03-07,,,,,,,True
