topper_brand,topper_model_series,topper_production_year_start,topper_production_year_end,fits_platform_id,confidence,fit_type,wrap_type,fit_notes,mounting_clamp_type,required_modifications,source_urls,verified_by
Ranch,Sierra/Xtra,,,TOY-TAC-16-23-DC-74,100,universal,U,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,WorkForce,,,TOY-TAC-16-23-DC-74,100,universal,U,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Fusion Classic,,,TOY-TAC-16-23-DC-74,100,universal,U,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,ICON,,,TOY-TAC-16-23-DC-74,100,universal,U,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Skyline,,,TOY-TAC-16-23-DC-74,100,universal,U,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Echo,,,TOY-TAC-05-15-DC-64,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Sierra/Xtra,,,TOY-TAC-05-15-DC-64,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Echo,,,TOY-TAC-05-15-DC-735,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Sierra/Xtra,,,TOY-TAC-05-15-DC-735,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Echo,,,NIS-FRONT-22P-59,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Sierra/Xtra,,,NIS-FRONT-22P-59,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,ICON,,,NIS-FRONT-22P-59,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Skyline,,,NIS-FRONT-22P-59,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Echo,,,NIS-FRONT-22P-73,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Sierra/Xtra,,,NIS-FRONT-22P-73,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,ICON,,,NIS-FRONT-22P-73,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Skyline,,,NIS-FRONT-22P-73,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Echo,,,NIS-FRONT-13-21-58,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Sierra/Xtra,,,NIS-FRONT-13-21-58,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Echo,,,NIS-FRONT-13-21-CC-73,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Sierra/Xtra,,,NIS-FRONT-13-21-CC-73,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Echo,,,NIS-FRONT-05-12-58,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Sierra/Xtra,,,NIS-FRONT-05-12-58,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Echo,,,NIS-FRONT-05-12-CC-73,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Sierra/Xtra,,,NIS-FRONT-05-12-CC-73,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Echo,,,JEEP-GLAD-20P-60,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Sierra/Xtra,,,JEEP-GLAD-20P-60,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
Ranch,Skyline,,,JEEP-GLAD-20P-60,100,OEM,W,,,,data/sources/ranch_fitment_guide.pdf,manufacturer
